"pancreatic.cancer" "pancreatic.cancer" "num_rep" "sample_num"
"2376" "hsa-miR-6824-3p" 0 1 8
"2377" "hsa-miR-6825-5p" 4 1 8
"2378" "hsa-miR-6825-3p" 0 1 8
"2379" "hsa-miR-6826-5p" 0 1 8
"2380" "hsa-miR-6826-3p" 1 1 8
"2381" "hsa-miR-6827-5p" 2 1 8
"2382" "hsa-miR-6827-3p" 4 1 8
"2383" "hsa-miR-6828-5p" 0 1 8
"2384" "hsa-miR-6828-3p" 0 1 8
"2385" "hsa-miR-6829-5p" 0 1 8
"2386" "hsa-miR-6829-3p" 0 1 8
"2387" "hsa-miR-6830-5p" 0 1 8
"2388" "hsa-miR-6830-3p" 0 1 8
"2389" "hsa-miR-6831-5p" 0 1 8
"2390" "hsa-miR-6831-3p" 0 1 8
"2391" "hsa-miR-6832-5p" 0 1 8
"2392" "hsa-miR-6832-3p" 0 1 8
"2393" "hsa-miR-6833-5p" 0 1 8
"2394" "hsa-miR-6833-3p" 4 1 8
"2395" "hsa-miR-6834-5p" 0 1 8
"2396" "hsa-miR-6834-3p" 0 1 8
"2397" "hsa-miR-6835-5p" 1 1 8
"2398" "hsa-miR-6835-3p" 0 1 8
"2399" "hsa-miR-6780b-5p" 0 1 8
"2400" "hsa-miR-6780b-3p" 2 1 8
"2401" "hsa-miR-6836-5p" 0 1 8
"2402" "hsa-miR-6836-3p" 0 1 8
"2403" "hsa-miR-6837-5p" 0 1 8
"2404" "hsa-miR-6837-3p" 6 1 8
"2405" "hsa-miR-6838-5p" 0 1 8
"2406" "hsa-miR-6838-3p" 0 1 8
"2407" "hsa-miR-6839-5p" 3 1 8
"2408" "hsa-miR-6839-3p" 0 1 8
"2409" "hsa-miR-6840-5p" 4 1 8
"2410" "hsa-miR-6840-3p" 0 1 8
"2411" "hsa-miR-6841-5p" 0 1 8
"2412" "hsa-miR-6841-3p" 0 1 8
"2413" "hsa-miR-6842-5p" 4 1 8
"2414" "hsa-miR-6842-3p" 8 1 8
"2415" "hsa-miR-6843-3p" 4 1 8
"2416" "hsa-miR-6844" 0 1 8
"2417" "hsa-miR-6845-5p" 0 1 8
"2418" "hsa-miR-6845-3p" 0 1 8
"2419" "hsa-miR-6846-5p" 0 1 8
"2420" "hsa-miR-6846-3p" 0 1 8
"2421" "hsa-miR-6847-5p" 3 1 8
"2422" "hsa-miR-6847-3p" 1 1 8
"2423" "hsa-miR-6848-5p" 0 1 8
"2424" "hsa-miR-6848-3p" 0 1 8
"2425" "hsa-miR-6849-5p" 0 1 8
"2426" "hsa-miR-6849-3p" 0 1 8
"2427" "hsa-miR-6850-5p" 6 1 8
"2428" "hsa-miR-6850-3p" 0 1 8
"2429" "hsa-miR-6851-5p" 4 1 8
"2430" "hsa-miR-6851-3p" 1 1 8
"2431" "hsa-miR-6852-5p" 3 1 8
"2432" "hsa-miR-6852-3p" 1 1 8
"2433" "hsa-miR-6853-5p" 0 1 8
"2434" "hsa-miR-6853-3p" 1 1 8
"2435" "hsa-miR-6854-5p" 3 1 8
"2436" "hsa-miR-6854-3p" 1 1 8
"2437" "hsa-miR-6855-5p" 2 1 8
"2438" "hsa-miR-6855-3p" 2 1 8
"2439" "hsa-miR-6856-5p" 0 1 8
"2440" "hsa-miR-6856-3p" 0 1 8
"2441" "hsa-miR-6857-5p" 0 1 8
"2442" "hsa-miR-6857-3p" 4 1 8
"2443" "hsa-miR-6858-5p" 0 1 8
"2444" "hsa-miR-6858-3p" 1 1 8
"2445" "hsa-miR-6859-5p" 6 1 8
"2446" "hsa-miR-6859-3p" 0 1 8
"2447" "hsa-miR-6769b-5p" 1 1 8
"2448" "hsa-miR-6769b-3p" 2 1 8
"2449" "hsa-miR-6860" 4 1 8
"2450" "hsa-miR-6861-5p" 1 1 8
"2451" "hsa-miR-6861-3p" 0 1 8
"2452" "hsa-miR-6862-5p" 3 1 8
"2453" "hsa-miR-6862-3p" 0 1 8
"2454" "hsa-miR-6863" 0 1 8
"2455" "hsa-miR-6864-5p" 0 1 8
"2456" "hsa-miR-6864-3p" 0 1 8
"2457" "hsa-miR-6865-5p" 1 1 8
"2458" "hsa-miR-6865-3p" 0 1 8
"2459" "hsa-miR-6866-5p" 7 1 8
"2460" "hsa-miR-6866-3p" 0 1 8
"2461" "hsa-miR-6867-5p" 0 1 8
"2462" "hsa-miR-6867-3p" 0 1 8
"2463" "hsa-miR-6868-5p" 0 1 8
"2464" "hsa-miR-6868-3p" 6 1 8
"2465" "hsa-miR-6869-5p" 4 1 8
"2466" "hsa-miR-6869-3p" 0 1 8
"2467" "hsa-miR-6870-5p" 0 1 8
"2468" "hsa-miR-6870-3p" 4 1 8
"2469" "hsa-miR-6871-5p" 2 1 8
"2470" "hsa-miR-6871-3p" 0 1 8
"2471" "hsa-miR-6872-5p" 0 1 8
"2472" "hsa-miR-6872-3p" 0 1 8
"2473" "hsa-miR-6873-5p" 0 1 8
"2474" "hsa-miR-6873-3p" 7 1 8
"2475" "hsa-miR-6874-5p" 0 1 8
"2476" "hsa-miR-6874-3p" 0 1 8
"2477" "hsa-miR-6875-5p" 3 1 8
"2478" "hsa-miR-6875-3p" 0 1 8
"2479" "hsa-miR-6876-5p" 1 1 8
"2480" "hsa-miR-6876-3p" 0 1 8
"2481" "hsa-miR-6877-5p" 6 1 8
"2482" "hsa-miR-6877-3p" 0 1 8
"2483" "hsa-miR-6878-5p" 1 1 8
"2484" "hsa-miR-6878-3p" 0 1 8
"2485" "hsa-miR-6879-5p" 0 1 8
"2486" "hsa-miR-6879-3p" 1 1 8
"2487" "hsa-miR-6880-5p" 1 1 8
"2488" "hsa-miR-6880-3p" 0 1 8
"2489" "hsa-miR-6881-5p" 1 1 8
"2490" "hsa-miR-6881-3p" 3 1 8
"2491" "hsa-miR-6882-5p" 3 1 8
"2492" "hsa-miR-6882-3p" 0 1 8
"2493" "hsa-miR-6883-5p" 0 1 8
"2494" "hsa-miR-6883-3p" 0 1 8
"2495" "hsa-miR-6884-5p" 1 1 8
"2496" "hsa-miR-6884-3p" 0 1 8
"2497" "hsa-miR-6885-5p" 0 1 8
"2498" "hsa-miR-6885-3p" 2 1 8
"2499" "hsa-miR-6886-5p" 0 1 8
"2500" "hsa-miR-6886-3p" 1 1 8
"2501" "hsa-miR-6887-5p" 1 1 8
"2502" "hsa-miR-6887-3p" 2 1 8
"2503" "hsa-miR-6888-5p" 0 1 8
"2504" "hsa-miR-6888-3p" 0 1 8
"2505" "hsa-miR-6889-5p" 0 1 8
"2506" "hsa-miR-6889-3p" 1 1 8
"2507" "hsa-miR-6890-5p" 0 1 8
"2508" "hsa-miR-6890-3p" 0 1 8
"2509" "hsa-miR-6891-5p" 0 1 8
"2510" "hsa-miR-6891-3p" 0 1 8
"2511" "hsa-miR-6892-5p" 3 1 8
"2512" "hsa-miR-6892-3p" 0 1 8
"2513" "hsa-miR-6893-5p" 0 1 8
"2514" "hsa-miR-6893-3p" 0 1 8
"2515" "hsa-miR-6894-5p" 0 1 8
"2516" "hsa-miR-6894-3p" 5 1 8
"2517" "hsa-miR-6895-5p" 0 1 8
"2518" "hsa-miR-6895-3p" 1 1 8
"2519" "hsa-miR-7106-5p" 0 1 8
"2520" "hsa-miR-7106-3p" 0 1 8
"2521" "hsa-miR-7107-5p" 0 1 8
"2522" "hsa-miR-7107-3p" 1 1 8
"2523" "hsa-miR-7108-5p" 2 1 8
"2524" "hsa-miR-7108-3p" 0 1 8
"2525" "hsa-miR-7109-5p" 0 1 8
"2526" "hsa-miR-7109-3p" 0 1 8
"2527" "hsa-miR-7110-5p" 0 1 8
"2528" "hsa-miR-7110-3p" 2 1 8
"2529" "hsa-miR-7111-5p" 0 1 8
"2530" "hsa-miR-7111-3p" 6 1 8
"2531" "hsa-miR-7112-5p" 0 1 8
"2532" "hsa-miR-7112-3p" 0 1 8
"2533" "hsa-miR-7113-5p" 2 1 8
"2534" "hsa-miR-7113-3p" 0 1 8
"2535" "hsa-miR-7114-5p" 6 1 8
"2536" "hsa-miR-7114-3p" 1 1 8
"2537" "hsa-miR-7150" 0 1 8
"2538" "hsa-miR-7151-5p" 0 1 8
"2539" "hsa-miR-7151-3p" 0 1 8
"2540" "hsa-miR-7152-5p" 0 1 8
"2541" "hsa-miR-7152-3p" 0 1 8
"2542" "hsa-miR-7153-5p" 0 1 8
"2543" "hsa-miR-7153-3p" 0 1 8
"2544" "hsa-miR-7154-5p" 0 1 8
"2545" "hsa-miR-7154-3p" 0 1 8
"2546" "hsa-miR-7155-5p" 0 1 8
"2547" "hsa-miR-7155-3p" 2 1 8
"2548" "hsa-miR-7156-5p" 1 1 8
"2549" "hsa-miR-7156-3p" 0 1 8
"2550" "hsa-miR-7157-5p" 0 1 8
"2551" "hsa-miR-7157-3p" 0 1 8
"2552" "hsa-miR-7158-5p" 0 1 8
"2553" "hsa-miR-7158-3p" 0 1 8
"2554" "hsa-miR-7161-5p" 0 1 8
"2555" "hsa-miR-7161-3p" 0 1 8
"2556" "hsa-miR-7159-5p" 0 1 8
"2557" "hsa-miR-7159-3p" 0 1 8
"2558" "hsa-miR-7160-5p" 0 1 8
"2559" "hsa-miR-7160-3p" 0 1 8
"2560" "hsa-miR-7162-5p" 0 1 8
"2561" "hsa-miR-7162-3p" 0 1 8
"2562" "hsa-miR-7515" 0 1 8
"2563" "hsa-miR-7641" 8 1 8
"2564" "hsv1-miR-H27" 0 1 8
"2565" "hsa-miR-7702" 0 1 8
"2566" "hsa-miR-7703" 0 1 8
"2567" "hsa-miR-7704" 8 1 8
"2568" "hsa-miR-7705" 2 1 8
"2569" "hsa-miR-7706" 8 1 8
"2570" "hsa-miR-7843-5p" 0 1 8
"2571" "hsa-miR-7843-3p" 0 1 8
"2572" "hsa-miR-4433b-5p" 0 1 8
"2573" "hsa-miR-4433b-3p" 0 1 8
"2574" "hsa-miR-1273h-5p" 4 1 8
"2575" "hsa-miR-1273h-3p" 1 1 8
"2576" "hsa-miR-6516-5p" 5 1 8
"2577" "hsa-miR-6516-3p" 6 1 8
"2578" "hsa-miR-7844-5p" 1 1 8
"2579" "hsa-miR-7845-5p" 3 1 8
"2580" "hsa-miR-7846-3p" 1 1 8
"2581" "hsa-miR-7847-3p" 0 1 8
"2582" "hsa-miR-7848-3p" 0 1 8
"2583" "hsa-miR-7849-3p" 0 1 8
"2584" "hsa-miR-7850-5p" 1 1 8
"2585" "hsa-miR-7851-3p" 5 1 8
"2586" "hsa-miR-7852-3p" 0 1 8
"2587" "hsa-miR-7853-5p" 0 1 8
"2588" "hsa-miR-7854-3p" 7 1 8
"2589" "hsa-miR-7855-5p" 0 1 8
"2590" "hsa-miR-7856-5p" 0 1 8
"2591" "hsa-miR-548ba" 0 1 8
"2592" "hsa-miR-7973" 0 1 8
"2593" "hsa-miR-7974" 8 1 8
"2594" "hsa-miR-7975" 0 1 8
"2595" "hsa-miR-7976" 6 1 8
"2596" "hsa-miR-7977" 1 1 8
"2597" "hsa-miR-7978" 1 1 8
"2598" "hsa-miR-8052" 0 1 8
"2599" "hsa-miR-8053" 0 1 8
"2600" "hsa-miR-8054" 0 1 8
"2601" "hsa-miR-8055" 0 1 8
"2602" "hsa-miR-8056" 0 1 8
"2603" "hsa-miR-8057" 0 1 8
"2604" "hsa-miR-8058" 0 1 8
"2605" "hsa-miR-8059" 0 1 8
"2606" "hsa-miR-8060" 0 1 8
"2607" "hsa-miR-8061" 0 1 8
"2608" "hsa-miR-8062" 0 1 8
"2609" "hsa-miR-8063" 0 1 8
"2610" "hsa-miR-8064" 0 1 8
"2611" "hsa-miR-8065" 0 1 8
"2612" "hsa-miR-8066" 0 1 8
"2613" "hsa-miR-8067" 0 1 8
"2614" "hsa-miR-8068" 0 1 8
"2615" "hsa-miR-8069" 0 1 8
"2616" "hsa-miR-8070" 0 1 8
"2617" "hsa-miR-8071" 0 1 8
"2618" "hsa-miR-8072" 2 1 8
"2619" "hsa-miR-8073" 0 1 8
"2620" "hsa-miR-8074" 0 1 8
"2621" "hsa-miR-8075" 0 1 8
"2622" "hsa-miR-8076" 0 1 8
"2623" "hsa-miR-8077" 0 1 8
"2624" "hsa-miR-8078" 0 1 8
"2625" "hsa-miR-8079" 0 1 8
"2626" "hsa-miR-8080" 0 1 8
"2627" "hsa-miR-8081" 0 1 8
"2628" "hsa-miR-8082" 0 1 8
"2629" "hsa-miR-8083" 0 1 8
"2630" "hsa-miR-8084" 0 1 8
"2631" "hsa-miR-8085" 0 1 8
"2632" "hsa-miR-8086" 0 1 8
"2633" "hsa-miR-8087" 0 1 8
"2634" "hsa-miR-8088" 0 1 8
"2635" "hsa-miR-8089" 0 1 8
"2636" "hsa-miR-8485" 7 1 8
"2637" "hsa-miR-9500" 0 1 8
"2638" "hsa-miR-548bb-5p" 0 1 8
"2639" "hsa-miR-548bb-3p" 0 1 8
